shared name,IDs_2,cor_2, pval_2,Extract,p.value.corrected,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
218,689.316 1044 1 (ID: 390),-0.121805739357977,0.67827794417154,0.001276626,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.001675824,0.01003665,0.0001995764,0.000112674,0.00001652691,0.000005832798,0.00001962315,0.00003363927,0.00001753622
219,689.316 1011 1 (ID: 57),0.0410104169851435,0.889294081591391,0.00109332,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0003251611,0.002100784,0.00001884952,0.000001908804,2.94577E-11,0.0000006531523,0.00001389162,1.845665E-11
220,691.269 1001 1 (ID: 437),-0.0765594189209014,0.794761673581218,0.00009014466,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000001027396,0.003388259,0.0001434381,0.000001889169,2.94577E-11,0.000003012487,2.382878E-11,1.845665E-11
221,691.331 1040 1 (ID: 79),-0.0679316925249536,0.817513336922866,0.0009620201,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.00001679434,3.209307E-11,0.03455097,0.003651771,0.000112136,0.00005256522,0.00004708955,0.000009595104,0.0000103736
222,693.285 1037 1 (ID: 105),-0.120149606734582,0.682442534459155,0.001630991,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.007529175,0.008568649,0.0003762438,0.00007549628,0.00006414427,0.00007147374,0.00002321793,0.00002711415
223,693.292 937 1 (ID: 274),-0.0430295105254871,0.883876425017897,0.0001982696,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0000008928961,0.006174851,0.00209226,0.00001474327,0.000006857574,0.000007091871,0.0000007904168,1.845665E-11
224,694.287 496 1 (ID: 900),-0.159597581134254,0.585754769429059,0.0000826806,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.005613408,0.0001831762
225,694.287 467 1 (ID: 897),-0.159280337399777,0.586509813044858,0.000006498031,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.001953014,0.00009699118
226,694.321 546 1 (ID: 815),-0.170305152524389,0.56050452905189,0.000001225814,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,0.00002014885,0.001278871,0.00001401072
227,695.290 443 1 (ID: 308),-0.160240550805193,0.584225697999724,0.0003075119,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.004649833,0.009791879,0.0008053618,0.0001059895
228,695.304 887 1 (ID: 150),0.199313518132141,0.494520047538545,0.0008156042,1,6.464336E-10,1.221705E-10,8.650469E-10,0.000007498796,3.672463E-11,3.209307E-11,0.00002113856,0.005988682,0.0004457218,0.00005946374,0.00007668059,0.00001303758,0.00001594308
229,695.304 1021 1 (ID: 391),-0.145403253305921,0.619911854879008,0.0001005242,1,6.464336E-10,1.221705E-10,8.650469E-10,0.000009213089,0.0000008031273,0.0009516615,0.0003612273,0.00002534139,3.132689E-11,2.94577E-11,0.000002675552,0.000001049337,1.845665E-11
230,696.296 431 1 (ID: 793),-0.159649587323513,0.585631031518713,0.00007349947,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.001576789,0.003386176,0.0001972135,0.0000183398
231,697.282 906 1 (ID: 221),0.141742055749149,0.628842561264871,0.001133372,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001496826,0.0127411,0.0002849982,0.0001167596,0.00006136789,0.000001352071,0.00001590237
232,697.323 1104 1 (ID: 590),0.108531799510366,0.711888019332115,0.00009510248,1,6.464336E-10,1.221705E-10,8.650469E-10,0.00001074408,0.000000773375,3.209307E-11,0.0003011681,0.002614475,0.00003290166,0.000000732882,0.000003876629,2.382878E-11,1.845665E-11
233,697.323 1000 1 (ID: 593),0.130043880762922,0.657690494396629,0.0002352885,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000007551567,0.00008332956,0.004502551,0.000100409,0.000002937316,0.00002052356,0.000004025057,1.845665E-11
234,697.324 964 1 (ID: 67),0.43939016834583,0.115956618312168,0.005144946,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001291461,0.02561708,0.00919489,0.00036623,0.0005722107,0.0001999934,0.00007859588
235,698.293 744 1 (ID: 315),-0.215543484267368,0.459260368043819,0.00009838475,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.000001585512,0.004334295,0.004302485,0.00002073891
236,699.277 1272 1 (ID: 1189),-0.0639949486532058,0.82794032008912,0.0003414276,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.00799084,0.0005441297,0.00003704955,0.000007375064,0.00001158942,0.00001363004,0.00003179115,0.00001487785,0.000004176474
237,700.368 1248 1 (ID: 576),0.123818629129995,0.673227714302109,0.0001468556,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.0000007495404,3.209307E-11,0.00001635164,0.003449209,0.00005648914,0.000004317509,0.000006464831,2.382878E-11,1.845665E-11
238,701.293 861 1 (ID: 586),0.103251876503701,0.725397223984007,0.00006338008,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00003341126,0.002850638,3.132689E-11,0.000003596101,0.000003267315,0.0000005859734,1.845665E-11
239,701.314 827 1 (ID: 198),0.91877904712798,3.47284418713954E-06,0.00112254,0.00203855953785091,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0000384466,0.0001565334,0.002816723,0.0001117444,0.0001107432,0.0000385279,0.00001159247
240,702.312 640 1 (ID: 828),-0.164849657418424,0.573312221467645,0.0000700743,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.0000008240609,3.132689E-11,2.94577E-11,2.546485E-11,0.005118293,0.0000448666
241,703.290 730 1 (ID: 133),0.909406845640792,6.54973756668056E-06,0.001563732,0.00384469595164149,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001021242,0.000001605837,0.00321942,0.0001533736,0.0001540485,0.000006542926,0.00002009465
242,703.290 558 1 (ID: 55),-0.131494726016819,0.654087535105196,0.0008395087,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.00005562233,0.02395035,0.001715692,0.00008833208
243,703.331 1116 1 (ID: 283),-0.11194693452915,0.703191443913036,0.0001180836,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.001714372,0.0003221709,0.003991069,0.0001269909,3.132689E-11,2.94577E-11,0.0000006305324,2.382878E-11,1.845665E-11
244,703.332 1204 1 (ID: 1171),-0.0547298823700879,0.852581477020191,0.0003302352,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.005537332,0.0002261534,0.00000948138,0.000009134574,0.000001477699,0.000003009214,0.0000110613,2.382878E-11,0.000004124329
245,705.274 534 1 (ID: 761),-0.133148580890099,0.649988958145763,0.000002492624,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.000007926816,0.0008812569,0.00001736861,1.845665E-11
246,705.310 624 1 (ID: 802),-0.126236414352894,0.667178517026057,0.0000535515,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.000001065435,3.132689E-11,0.0001384396,0.003979148,0.00005762305,0.0000982887
247,706.323 934 1 (ID: 35),-0.00504867175991271,0.986333668352346,0.0009989321,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000008502811,2.981473E-11,0.001204727,0.01100513,0.003594942,0.00002608994,0.00001374722
248,706.324 957 1 (ID: 708),-0.139013904563905,0.635528191033723,0.0002006484,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000002558615,2.981473E-11,0.00001029347,0.004894248,0.003625627,0.00007460113,0.000002843409
249,707.303 1165 1 (ID: 2),-0.0308968954418697,0.916494058133712,0.03123783,1,0.005764098,0.0001824383,0.0003166264,0.00003980875,0.008723348,0.05457836,0.009905987,0.003864578,0.002292534,0.005936488,0.00936605,0.008719306,0.002901018
250,707.303 1360 1 (ID: 1112),-0.109313993892233,0.709893257563608,0.0002067735,1,6.464336E-10,1.221705E-10,8.650469E-10,0.0009639799,0.006420326,0.001006388,0.00005666741,0.000009761796,0.0000007891137,0.000002571978,0.00001085464,0.000006341435,0.0000005406282
251,707.303 1240 1 (ID: 138),-0.117532259915166,0.689041361349678,0.001282965,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.008275133,0.007102867,0.0001191127,2.981473E-11,0.00002213659,0.00004198403,0.00009763539,0.00002292851,0.00004900044
252,707.324 1127 1 (ID: 603),0.177742573300598,0.543240983187256,0.0002721004,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.003923302,0.000278868,0.00002350743,0.00002271171,0.000004211408,0.000001232652
253,708.306 1176 1 (ID: 418),-0.0291330875224547,0.921247266332069,0.01269611,1,0.002205327,0.00002770293,0.00005433913,3.423586E-10,0.003512667,0.02397402,0.00411647,0.001612484,0.0009931721,0.002472227,0.003834895,0.00262298,0.001211524
254,709.284 970 1 (ID: 503),-0.0631203078150333,0.830260562183859,0.00006895069,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0000007349381,0.00233506,0.0003811202,0.000003228386,0.0000008494033,0.000004142639,2.382878E-11,1.845665E-11
255,709.284 697 1 (ID: 155),0.90852883692825,6.926431905708E-06,0.00210773,0.0040658155286506,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001629152,2.981473E-11,0.005107047,0.0001218771,0.000169666,0.00008609765,0.00000116139
256,709.319 1212 1 (ID: 540),0.129191186743404,0.659811267285974,0.0000212177,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.000001270268,0.00003841613,0.00002148895,0.0009724345,0.00003931902,0.00003006047,2.546485E-11,2.382878E-11,0.000001315214
257,709.319 1053 1 (ID: 601),0.131066311836137,0.655150714188494,0.0001096432,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.00000134806,0.0003989384,0.002113598,0.0001093443,0.0002473757,0.000001852571,0.000001812458,0.0000009539965
258,709.319 1011 1 (ID: 605),0.310872663753117,0.279330467116306,0.0001566335,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0000102485,0.00115713,0.0002411443,0.000001065725,0.000003940816,2.382878E-11,0.000001139283
259,709.340 1040 1 (ID: 436),-0.0756329390005255,0.797197904184158,0.00008762943,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.003254264,0.0001706422,0.0000007669909,2.94577E-11,0.000000856094,2.382878E-11,1.845665E-11
260,710.312 429 1 (ID: 937),0.273506843093243,0.344061646243562,0.0001842073,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.0000352593,0.0008508393
261,711.315 1325 1 (ID: 477),-0.0642584313454827,0.827241609476706,0.0003376595,1,6.464336E-10,1.221705E-10,8.650469E-10,0.000009261592,0.0002599859,3.209307E-11,0.007588553,0.0009577036,0.00002269737,0.00001251545,0.00002770062,0.00001054461,0.000003757269
262,711.315 1389 1 (ID: 1134),-0.0699004974911179,0.812309095123118,0.00008950498,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.001333461,0.0001942608,0.00002293481,0.000001115678,3.132689E-11,0.0000008702348,0.000001098563,0.0000006031014,1.845665E-11
263,711.321 590 1 (ID: 886),-0.153954294763385,0.599243833822442,0.00005847189,1,0.00001509239,1.221705E-10,0.00002014611,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.0000007266311,0.00004191213,0.000005119593,0.003331664,0.0002382702
264,711.336 1185 1 (ID: 78),-0.122991828137564,0.67530057793533,0.001502236,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.00001768492,0.008537283,0.01815049,0.000286172,0.00005329162,0.00007703874,0.0001127039,0.00002041193,0.00002625871
265,711.336 1251 1 (ID: 498),-0.0824903362118884,0.77920801327865,0.0003624103,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0003696614,0.01138453,0.0002098727,0.00001059618,0.000008209355,0.00002781206,0.00001996766,0.0000004733334
266,713.276 623 1 (ID: 668),0.153872637527019,0.599439911461266,0.0004227563,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000007288589,2.981473E-11,0.0007527517,0.003145371,0.00008155335,0.0000200549,0.000001097392
267,714.277 540 1 (ID: 906),-0.16162564702189,0.580937243425218,0.0007319279,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.02762275,0.0001781414
268,714.292 503 1 (ID: 352),-0.141143290107696,0.630307660708096,0.000197125,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.007249094,0.0007343165
269,715.274 948 1 (ID: 45),-0.0607424059287706,0.836575099365121,0.0008011652,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0001109125,0.03139576,0.005771803,0.0001517286,0.0001033009,0.00008582952,0.0001029713,0.000002573994
270,716.363 904 1 (ID: 688),-0.0585453588458674,0.842417525480379,0.00006917515,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.002249712,0.0002634459,0.00005600527,0.0003458649
271,717.273 704 1 (ID: 795),-0.154119378409178,0.598847507481621,0.000025467,1,0.0000344602,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0005018812,0.001316414,2.382878E-11,1.845665E-11
272,717.288 1580 1 (ID: 179),-0.0562324227840744,0.848576273517029,0.001110887,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.02647416,0.0003984204,0.0001076141,0.00005998404,0.00001791992,0.00003826009,0.00004912537,0.00004105403,0.00002099051
273,717.309 685 1 (ID: 670),-0.0727347257076681,0.804829915634862,0.0003193561,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.005354076,0.0003000658,0.0000516611,1.845665E-11
274,717.346 1088 1 (ID: 608),0.095294900662664,0.745895824023943,0.0002361227,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.0000009810606,3.209307E-11,0.001307383,0.00423802,0.00005485235,0.000003449326,0.00001059087,0.00001005448,1.845665E-11
275,717.346 1382 1 (ID: 1187),-0.0591168460964762,0.840897079337373,0.00005270931,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.00136965,0.00003689617,0.000001089981,2.981473E-11,3.132689E-11,0.0000007290872,2.546485E-11,2.382878E-11,1.845665E-11
276,719.288 646 1 (ID: 112),-0.0680368045568236,0.817235310420195,0.001272982,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.00008343537,0.01634314,0.001591475,0.0001640684,0.000034334
277,719.288 459 1 (ID: 127),-0.203187281689638,0.485992080775432,0.0001339594,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001007866,0.000006047506,0.000001510916,0.001844761,0.002002388,0.002243613,0.0005205212
278,719.339 1265 1 (ID: 506),-0.0882457630186956,0.764187591524689,0.0001033462,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.0002661123,0.00009533841,0.002246734,0.00004161179,3.132689E-11,0.0000007797789,0.000003850104,0.0000007878696,0.000001372235
279,719.339 1508 1 (ID: 1193),-0.196668595086974,0.500382365339107,0.0002314966,1,6.464336E-10,1.221705E-10,8.650469E-10,0.01051381,0.005630831,0.00002537904,0.00002168241,0.00000547175,3.132689E-11,0.000004869817,0.0000106455,0.00001162346,1.845665E-11
280,719.361 1410 1 (ID: 1174),-0.0605727354444588,0.837026014946041,0.00009856041,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.003554884,0.00005292042,3.621885E-11,0.000000786959,3.132689E-11,2.94577E-11,0.000003885663,0.000001777265,1.845665E-11
281,720.302 770 1 (ID: 145),-0.0910997425609649,0.756767471973825,0.004573534,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.0000009544267,0.00008512537,0.000001382375,0.0205269,0.001220375
282,720.302 653 1 (ID: 862),-0.164297564965019,0.574615030339023,0.000291155,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.000008265922,0.000005832982,0.00007403042,0.01460423,0.00006060459
283,721.282 991 1 (ID: 610),0.143504909629524,0.624536474711434,0.00009960909,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.001365418,0.00003846816,0.00000175527,0.000002352924,2.382878E-11,0.0000005066822
284,721.303 752 1 (ID: 296),-0.159141490184284,0.586840394187344,0.002242419,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000001896962,2.981473E-11,0.0001928295,0.002734253,0.0003404952,0.05514243,0.000576332
285,721.303 945 1 (ID: 159),0.908610221802209,6.8907841720912E-06,0.005589523,0.00404489030901753,0.00001729972,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001753106,0.00001127962,0.01244456,0.0003856424,0.0004775212,0.0002654688,0.0000287658
286,721.318 1307 1 (ID: 63),-0.0953742531981137,0.745690600083879,0.004653503,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.02617546,0.01673424,0.0006442333,0.0002280177,0.0001162963,0.0002193432,0.0003282004,0.0002015227,0.0001617638
287,721.319 1384 1 (ID: 227),-0.0938721795170537,0.749577954770243,0.00008952404,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.006257235,0.001320546,0.0000008580217,2.981473E-11,3.132689E-11,0.000003994774,0.00001805446,0.00002067877,0.0000004713996
288,722.315 756 1 (ID: 122),-0.160192900547644,0.584338961566694,0.0003953026,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.00003434827,0.00326693,0.0003005303,0.0139518,0.001392858
289,722.315 856 1 (ID: 796),-0.135731778867684,0.643605686114105,0.0001353548,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.0000008506304,0.0005979315,0.01083448,0.0003412953,0.00003756986
290,722.315 651 1 (ID: 129),-0.00234249000358012,0.993658864350072,0.0001818352,1,0.00001544246,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0009470961,0.009449475,0.001965268,0.007188638
291,722.315 462 1 (ID: 1021),0.228966049784459,0.431056787209203,0.000174154,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.000009405275,0.004383142
292,723.299 822 1 (ID: 13),0.826561327128754,0.000267447433097189,0.03468815,0.15699164322805,0.01233958,0.0006703903,0.001818077,0.003705776,0.00002902793,0.0002018177,0.007080661,0.01399888,0.04766481,0.01268152,0.01491911,0.01327098,0.003343495
293,723.299 975 1 (ID: 26),0.231853700920996,0.425105874411579,0.002436302,1,6.464336E-10,0.00000329484,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00006002968,0.01781942,0.002138298,0.001751745,0.0002717877,0.00001769631,0.00007008522
294,723.299 1123 1 (ID: 8),-0.0610270335405113,0.835818779008962,0.01235754,1,0.0001997544,1.221705E-10,8.650469E-10,3.423586E-10,0.00537375,0.03876084,0.0009562414,0.002778181,0.0002261017,0.0005473832,0.00116453,0.0008482528,0.0001691332
295,723.299 788 1 (ID: 41),-0.0428327660310618,0.884404128493706,0.000679065,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0000007668449,0.00008598888,0.001047466,0.0008724301,0.002453453,0.001880068,0.004701717,1.845665E-11
296,723.299 1226 1 (ID: 236),-0.0795961608534671,0.786788679482309,0.000345599,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.005545908,0.001308714,0.00004204942,0.00000198767,0.00002729691,0.00001918943,0.0000268692,0.000003427558,0.000007503053
297,723.299 1092 1 (ID: 211),-0.100152352078517,0.733362659471241,0.002179999,1,0.00005136905,1.221705E-10,8.650469E-10,3.423586E-10,0.00001741681,0.01339349,0.003725953,0.002111972,0.0002321423,0.0002987477,0.0001810256,0.0001356459,0.00001360639
298,725.317 1150 1 (ID: 47),-0.0772340999221159,0.792988654541037,0.001852493,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0004025674,0.0591093,0.00103962,0.0001373643,0.0001055467,0.0001120015,0.000007878123,0.00003057973
299,725.339 774 1 (ID: 165),0.909308179795676,6.59120964802321E-06,0.001924529,0.00386904006338962,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00005967867,2.981473E-11,0.00450575,0.00009702689,0.000195135,0.00002541317,0.000005345693
300,727.292 1317 1 (ID: 526),0.0478422483013809,0.870982240653816,0.00008022596,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.00001982314,0.000002501867,0.00106485,0.001561502,0.000007294297,2.94577E-11,0.000001020416,2.382878E-11,0.000001003245
301,727.307 997 1 (ID: 545),0.157392310651029,0.591011415997354,0.0002383994,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000001673274,3.621885E-11,0.003667274,0.0001767892,0.00001681012,0.00002103761,2.382878E-11,0.000002641241
302,727.329 1086 1 (ID: 556),0.111604494339318,0.704061960621739,0.00003714572,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000007587663,0.001131719,0.000005952571,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
303,728.328 712 1 (ID: 341),-0.15236976344456,0.603053149847735,0.0003602476,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,0.02508315,0.004013719,0.00004279179
304,729.349 1288 1 (ID: 426),-0.109693301789303,0.708926562443679,0.00005877463,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0003411454,0.001478756,0.00001022081,3.132689E-11,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
305,730.340 669 1 (ID: 130),-0.123788761901316,0.673302556677241,0.0002420947,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.000133858,0.01066744,0.00137393,0.001133564
306,730.340 898 1 (ID: 38),0.631355547323828,0.0154529841765703,0.0008712455,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00001570275,2.981473E-11,0.002028877,0.00132069,0.001459511,0.00004027783,0.00002187349
307,730.340 771 1 (ID: 748),-0.180841940618968,0.536115490657072,0.00001769443,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.00008644639,0.00106078,0.000349867,0.00001423255
308,731.325 1041 1 (ID: 61),-0.022189792368277,0.939980804382731,0.004997481,1,0.00005096762,1.221705E-10,0.00002377894,3.423586E-10,3.672463E-11,0.0003435709,0.04987808,0.01397846,0.0006778812,0.0002432311,0.0002514286,0.0001994497,0.0001422877
309,731.326 1114 1 (ID: 471),-0.0774974764529571,0.792296769398986,0.0001472268,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0001459427,0.002480238,0.00006628934,0.000000811922,0.000001790573,0.000004131736,2.382878E-11,0.000001460775
310,731.348 677 1 (ID: 782),-0.10595612914781,0.718468582034813,0.0000864957,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.00005139066,0.004356527,0.0001369577,0.0004977645
311,732.358 575 1 (ID: 768),-0.134082731681117,0.647677998976095,0.00007909392,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,0.006116221,0.0003122681,0.00002524132
312,733.318 1435 1 (ID: 1157),-0.0581662410555471,0.843426453208616,0.00007502354,1,6.464336E-10,1.221705E-10,8.650469E-10,0.00001800976,0.002264619,0.000002835263,3.621885E-11,0.000001728377,3.132689E-11,2.94577E-11,2.546485E-11,0.0000006835941,1.845665E-11
313,734.354 1058 1 (ID: 716),-0.08745790505609,0.76623930532353,0.0001694203,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.0000007734069,0.004017154,0.0005610589,0.00001662704,0.000002345291
314,735.332 1531 1 (ID: 103),-0.188153763310327,0.519469537704479,0.001745993,1,6.464336E-10,1.221705E-10,8.650469E-10,0.1682983,0.01170873,0.000370785,0.0003050554,0.0001792021,0.00006994651,0.0001274959,0.0001771942,0.0001598511,0.00006633377
315,736.297 699 1 (ID: 870),-0.162100578310868,0.579811411365223,0.002156181,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.000003822786,0.00006828902,0.0001009652,0.09115636,0.0008299963
316,736.297 496 1 (ID: 957),0.233151636420245,0.422444720967645,0.003535073,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0000006956565,0.000007001917,0.0003523019,0.0641621
